Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
male,53,171.0,77.0,8.0,94.0,39.5,42.0
female,29,169.0,72.0,15.0,88.0,40.3,61.0
female,38,162.0,61.0,19.0,95.0,40.2,97.0
female,32,170.0,68.0,1.0,76.0,37.7,3.0
male,22,194.0,91.0,23.0,100.0,40.5,114.0
male,41,191.0,95.0,2.0,83.0,38.5,7.0
male,22,184.0,82.0,21.0,100.0,40.7,100.0
male,32,186.0,85.0,8.0,88.0,39.5,28.0
female,27,160.0,64.0,14.0,98.0,39.8,73.0
male,31,192.0,92.0,4.0,93.0,39.1,17.0
female,63,157.0,57.0,8.0,94.0,39.9,44.0
female,32,175.0,70.0,26.0,104.0,40.9,152.0
male,20,206.0,107.0,21.0,105.0,40.3,125.0
male,45,200.0,97.0,27.0,102.0,40.8,175.0
male,22,179.0,75.0,29.0,108.0,40.8,168.0
male,42,198.0,101.0,20.0,100.0,40.3,122.0
male,30,170.0,70.0,13.0,95.0,40.1,53.0
female,47,177.0,75.0,15.0,91.0,40.1,70.0
male,62,182.0,80.0,8.0,79.0,39.3,28.0
male,57,186.0,83.0,12.0,83.0,40.1,47.0
male,60,194.0,93.0,5.0,87.0,39.1,24.0
male,64,196.0,95.0,26.0,103.0,40.3,195.0
male,60,174.0,76.0,24.0,109.0,40.6,187.0
male,30,193.0,89.0,25.0,113.0,40.7,181.0
female,79,144.0,51.0,24.0,100.0,40.7,156.0
male,76,176.0,79.0,18.0,98.0,40.1,126.0
female,60,141.0,46.0,6.0,86.0,39.5,28.0
female,23,156.0,55.0,3.0,84.0,38.2,11.0
male,49,181.0,78.0,1.0,80.0,37.8,3.0
female,27,168.0,64.0,22.0,102.0,40.7,124.0
female,35,140.0,47.0,26.0,101.0,40.6,153.0
female,56,156.0,55.0,2.0,76.0,38.8,7.0
female,24,171.0,66.0,29.0,110.0,40.9,186.0
female,33,166.0,65.0,14.0,89.0,40.4,61.0
male,35,182.0,85.0,22.0,104.0,40.5,133.0
female,64,166.0,69.0,27.0,107.0,40.4,182.0
male,31,190.0,87.0,19.0,94.0,40.4,83.0
female,33,170.0,71.0,11.0,95.0,40.0,54.0
male,30,188.0,93.0,24.0,105.0,40.8,147.0
female,35,168.0,69.0,24.0,104.0,40.4,142.0
male,23,184.0,81.0,15.0,102.0,40.3,76.0
female,51,176.0,71.0,14.0,95.0,40.4,73.0
female,76,157.0,58.0,23.0,100.0,40.7,146.0
male,33,180.0,79.0,23.0,106.0,40.9,141.0
male,74,184.0,94.0,29.0,109.0,41.0,257.0
female,32,181.0,78.0,12.0,92.0,39.9,53.0
male,41,182.0,79.0,5.0,86.0,39.1,17.0
female,52,152.0,51.0,13.0,94.0,40.2,70.0
male,50,184.0,83.0,27.0,100.0,40.9,165.0
male,61,171.0,78.0,17.0,102.0,40.4,116.0
female,31,168.0,65.0,10.0,88.0,40.0,42.0
male,31,195.0,100.0,9.0,91.0,39.7,38.0
female,48,171.0,69.0,23.0,110.0,40.4,156.0
female,32,176.0,67.0,7.0,93.0,39.5,33.0
female,70,163.0,62.0,23.0,93.0,40.2,125.0
female,61,170.0,68.0,3.0,82.0,38.8,12.0
male,33,181.0,81.0,28.0,106.0,41.1,172.0
female,32,174.0,70.0,28.0,96.0,40.6,140.0
male,37,185.0,87.0,13.0,101.0,39.7,74.0
female,27,160.0,61.0,16.0,99.0,40.3,86.0
female,43,158.0,61.0,22.0,106.0,40.8,140.0
female,23,148.0,48.0,8.0,88.0,39.4,34.0
female,32,172.0,63.0,14.0,91.0,40.3,64.0
female,22,169.0,68.0,16.0,94.0,40.3,74.0
male,25,198.0,93.0,23.0,108.0,40.8,146.0
male,27,178.0,75.0,16.0,100.0,40.5,77.0
male,42,192.0,87.0,23.0,106.0,41.0,155.0
male,35,194.0,96.0,16.0,100.0,40.0,91.0
female,26,175.0,70.0,24.0,100.0,40.8,127.0
female,24,166.0,64.0,3.0,93.0,38.6,14.0
female,36,168.0,69.0,19.0,95.0,40.7,94.0
male,40,172.0,80.0,11.0,98.0,40.1,58.0
female,29,174.0,73.0,6.0,91.0,39.1,26.0
female,61,171.0,72.0,6.0,80.0,39.2,23.0
female,22,153.0,55.0,21.0,107.0,41.1,130.0
female,28,162.0,62.0,21.0,96.0,40.2,106.0
male,33,189.0,92.0,18.0,105.0,40.3,112.0
female,70,147.0,46.0,10.0,93.0,39.8,57.0
male,39,175.0,77.0,6.0,86.0,39.5,20.0
female,34,176.0,70.0,22.0,90.0,40.5,96.0
female,30,173.0,65.0,22.0,107.0,40.4,136.0
female,39,170.0,72.0,6.0,89.0,38.9,26.0
female,39,173.0,69.0,3.0,92.0,38.6,14.0
female,44,162.0,62.0,25.0,102.0,41.1,149.0
female,68,163.0,60.0,5.0,85.0,39.3,23.0
male,47,192.0,101.0,18.0,99.0,40.6,112.0
male,53,195.0,102.0,17.0,103.0,40.4,121.0
female,55,165.0,71.0,3.0,86.0,38.6,13.0
female,79,156.0,54.0,13.0,91.0,40.3,72.0
male,40,196.0,93.0,22.0,98.0,40.6,122.0
male,20,168.0,69.0,13.0,98.0,40.1,53.0
female,74,148.0,52.0,25.0,108.0,40.8,182.0
female,23,182.0,70.0,17.0,102.0,40.3,93.0
male,20,192.0,89.0,10.0,89.0,39.6,31.0
female,26,177.0,70.0,14.0,94.0,39.8,65.0
male,46,182.0,81.0,9.0,88.0,39.5,37.0
female,72,166.0,60.0,20.0,100.0,40.8,125.0
female,22,154.0,53.0,28.0,106.0,41.0,171.0
male,70,195.0,102.0,15.0,93.0,40.1,96.0
male,53,176.0,81.0,22.0,103.0,40.6,147.0
female,50,159.0,59.0,4.0,86.0,38.8,18.0
female,67,167.0,70.0,21.0,104.0,40.7,136.0
female,35,155.0,55.0,11.0,87.0,39.7,47.0
female,52,154.0,56.0,25.0,103.0,40.9,157.0
female,51,151.0,51.0,10.0,94.0,39.6,54.0
female,39,176.0,76.0,28.0,111.0,40.7,186.0
male,73,192.0,102.0,19.0,97.0,40.4,136.0
female,27,164.0,64.0,4.0,88.0,38.8,17.0
male,35,192.0,98.0,5.0,79.0,39.4,13.0
male,29,168.0,72.0,6.0,86.0,39.4,17.0
female,40,146.0,49.0,3.0,83.0,38.8,12.0
male,26,183.0,80.0,3.0,78.0,38.3,5.0
male,76,175.0,77.0,18.0,98.0,40.4,125.0
male,32,193.0,98.0,11.0,97.0,40.1,56.0
female,28,166.0,62.0,27.0,100.0,40.6,147.0
female,57,159.0,61.0,24.0,99.0,40.6,141.0
male,33,162.0,70.0,19.0,100.0,40.4,95.0
female,22,157.0,54.0,21.0,88.0,40.0,88.0
male,39,189.0,94.0,11.0,86.0,40.1,41.0
male,50,203.0,101.0,19.0,96.0,40.5,112.0
female,26,163.0,60.0,21.0,98.0,40.7,110.0
female,65,168.0,66.0,24.0,111.0,40.6,174.0
male,23,170.0,70.0,29.0,110.0,40.7,175.0
male,52,194.0,94.0,15.0,92.0,40.1,79.0
female,72,146.0,51.0,18.0,93.0,40.2,101.0
female,44,157.0,64.0,25.0,99.0,40.8,140.0
male,51,184.0,93.0,3.0,84.0,38.5,12.0
female,38,162.0,59.0,8.0,89.0,39.3,36.0
male,56,192.0,91.0,24.0,101.0,40.8,161.0
male,67,184.0,91.0,23.0,106.0,41.1,184.0
female,24,155.0,55.0,26.0,114.0,40.5,181.0
male,27,186.0,93.0,25.0,114.0,40.9,183.0
male,38,186.0,89.0,23.0,99.0,40.4,127.0
male,28,180.0,80.0,12.0,96.0,40.4,53.0
female,20,169.0,65.0,3.0,82.0,38.7,10.0
female,66,166.0,65.0,23.0,104.0,40.9,150.0
female,35,172.0,65.0,6.0,92.0,39.3,28.0
male,45,183.0,85.0,3.0,81.0,38.8,9.0
female,26,165.0,62.0,23.0,92.0,41.0,105.0
female,73,172.0,70.0,2.0,86.0,38.2,9.0
male,20,193.0,101.0,13.0,98.0,39.9,62.0
male,21,186.0,80.0,18.0,90.0,40.3,57.0
female,23,158.0,62.0,21.0,97.0,40.5,106.0
male,77,183.0,85.0,16.0,92.0,39.7,100.0
male,21,175.0,73.0,22.0,95.0,41.0,82.0
male,44,170.0,79.0,7.0,82.0,39.4,21.0
male,56,176.0,83.0,29.0,110.0,40.6,229.0
male,21,175.0,73.0,20.0,100.0,40.2,90.0
male,27,171.0,77.0,2.0,77.0,38.0,3.0
female,22,174.0,73.0,20.0,101.0,40.3,106.0
female,33,167.0,62.0,17.0,95.0,40.3,85.0
male,38,201.0,101.0,16.0,99.0,40.1,92.0
female,32,157.0,50.0,28.0,104.0,40.6,171.0
female,60,159.0,53.0,6.0,87.0,39.5,29.0
female,35,151.0,51.0,29.0,108.0,40.8,191.0
female,45,169.0,66.0,19.0,97.0,40.5,102.0
male,69,171.0,76.0,4.0,94.0,38.8,24.0
male,71,178.0,80.0,9.0,90.0,39.7,50.0
female,78,175.0,73.0,21.0,107.0,40.6,146.0
male,59,182.0,86.0,3.0,81.0,38.6,11.0
female,43,173.0,67.0,5.0,82.0,39.2,19.0
male,22,187.0,86.0,11.0,90.0,39.7,37.0
male,65,193.0,99.0,5.0,89.0,39.3,28.0
female,33,178.0,73.0,13.0,82.0,40.0,45.0
female,22,163.0,66.0,19.0,99.0,40.5,99.0
female,38,176.0,77.0,25.0,98.0,40.5,130.0
female,56,180.0,76.0,4.0,71.0,38.8,11.0
female,27,179.0,79.0,19.0,96.0,40.5,91.0
female,24,164.0,65.0,6.0,85.0,39.2,22.0
male,35,187.0,85.0,16.0,91.0,40.2,65.0
female,39,180.0,77.0,19.0,105.0,40.3,114.0
female,57,154.0,59.0,1.0,90.0,37.9,5.0
female,61,156.0,59.0,9.0,101.0,39.7,56.0
male,24,185.0,89.0,20.0,109.0,40.6,127.0
female,31,163.0,67.0,3.0,89.0,38.8,13.0
male,71,187.0,93.0,28.0,113.0,40.9,260.0
male,40,190.0,89.0,2.0,81.0,38.1,6.0
male,35,184.0,85.0,15.0,93.0,40.0,66.0
female,25,159.0,57.0,17.0,101.0,40.4,95.0
male,20,187.0,90.0,25.0,105.0,40.7,139.0
female,31,165.0,62.0,13.0,96.0,40.0,66.0
female,64,174.0,72.0,28.0,108.0,40.9,191.0
female,21,155.0,50.0,13.0,98.0,40.2,69.0
male,65,192.0,90.0,26.0,109.0,40.9,217.0
female,48,175.0,70.0,14.0,99.0,40.1,78.0
female,56,168.0,71.0,27.0,108.0,41.0,180.0
male,76,179.0,79.0,19.0,105.0,40.5,153.0
female,56,179.0,76.0,6.0,84.0,39.4,24.0
female,20,166.0,66.0,14.0,94.0,40.2,65.0
male,52,186.0,93.0,6.0,90.0,39.4,30.0
male,27,180.0,78.0,25.0,103.0,40.3,134.0
female,32,163.0,58.0,17.0,100.0,40.4,95.0
female,58,167.0,66.0,16.0,87.0,40.4,73.0
female,39,179.0,76.0,6.0,82.0,39.4,21.0
male,70,176.0,83.0,21.0,111.0,40.6,183.0
female,47,157.0,66.0,22.0,96.0,40.4,117.0
male,67,187.0,94.0,19.0,98.0,40.6,131.0
male,66,185.0,90.0,13.0,82.0,40.1,56.0
female,22,149.0,50.0,8.0,97.0,39.1,42.0
male,74,180.0,88.0,22.0,101.0,40.4,166.0
female,57,160.0,60.0,5.0,79.0,39.0,19.0
female,38,164.0,61.0,14.0,89.0,39.9,63.0
female,26,175.0,71.0,7.0,90.0,39.5,30.0
female,23,168.0,69.0,3.0,83.0,38.1,10.0
female,74,172.0,72.0,14.0,91.0,40.4,72.0
male,33,184.0,87.0,27.0,99.0,40.7,141.0
female,49,153.0,57.0,21.0,101.0,40.3,126.0
female,20,158.0,60.0,17.0,91.0,40.2,74.0
female,47,174.0,71.0,16.0,100.0,40.5,91.0
female,20,159.0,59.0,29.0,114.0,40.6,199.0
female,68,175.0,72.0,15.0,92.0,40.2,78.0
female,24,163.0,66.0,7.0,87.0,39.3,28.0
male,51,178.0,85.0,11.0,90.0,40.0,52.0
female,54,169.0,65.0,11.0,88.0,39.8,51.0
female,48,157.0,62.0,1.0,77.0,37.9,3.0
male,63,194.0,103.0,25.0,94.0,40.8,157.0
female,64,166.0,68.0,25.0,109.0,40.8,174.0
male,38,188.0,89.0,1.0,77.0,37.7,2.0
female,31,153.0,54.0,21.0,101.0,40.8,120.0
male,36,210.0,117.0,4.0,76.0,39.0,10.0
female,35,166.0,70.0,14.0,93.0,40.1,66.0
female,73,167.0,69.0,19.0,97.0,40.0,111.0
male,47,175.0,79.0,19.0,98.0,40.3,106.0
female,49,153.0,52.0,24.0,104.0,40.7,153.0
male,63,158.0,63.0,17.0,95.0,40.2,94.0
male,63,199.0,101.0,14.0,81.0,40.1,60.0
female,32,170.0,67.0,8.0,86.0,39.7,32.0
female,63,162.0,64.0,20.0,105.0,40.5,132.0
female,23,161.0,61.0,13.0,91.0,40.1,57.0
male,50,183.0,84.0,7.0,84.0,39.5,26.0
female,41,161.0,62.0,8.0,90.0,39.5,37.0
male,31,178.0,77.0,21.0,97.0,40.3,97.0
male,43,167.0,71.0,16.0,100.0,40.3,88.0
male,27,168.0,64.0,24.0,105.0,40.5,128.0
male,22,187.0,85.0,26.0,112.0,40.9,172.0
female,49,166.0,60.0,12.0,95.0,39.8,64.0
male,55,164.0,69.0,21.0,106.0,40.6,146.0
female,52,161.0,63.0,19.0,99.0,40.7,109.0
female,24,167.0,63.0,16.0,94.0,40.3,76.0
female,63,162.0,58.0,27.0,106.0,40.9,183.0
male,35,177.0,75.0,25.0,105.0,40.5,149.0
female,24,167.0,67.0,30.0,105.0,40.9,176.0
male,25,190.0,91.0,29.0,112.0,40.8,200.0
male,59,164.0,68.0,8.0,81.0,39.8,27.0
male,45,183.0,85.0,4.0,98.0,39.2,22.0
female,26,149.0,50.0,17.0,95.0,40.2,86.0
female,56,174.0,69.0,9.0,91.0,39.7,44.0
male,46,186.0,84.0,8.0,81.0,39.5,25.0
female,52,159.0,59.0,11.0,92.0,39.9,56.0
female,76,155.0,63.0,13.0,94.0,39.9,73.0
male,21,196.0,95.0,22.0,107.0,40.6,133.0
female,32,167.0,63.0,5.0,91.0,39.2,23.0
male,64,188.0,92.0,14.0,87.0,40.4,70.0
male,29,179.0,77.0,26.0,97.0,40.9,117.0
male,45,185.0,85.0,4.0,94.0,39.1,20.0
female,29,158.0,56.0,29.0,110.0,40.8,192.0
male,61,182.0,87.0,26.0,104.0,40.7,191.0
female,56,169.0,65.0,18.0,96.0,40.4,99.0
male,70,186.0,82.0,28.0,102.0,41.0,206.0
female,34,180.0,73.0,26.0,89.0,40.5,110.0
male,28,186.0,83.0,26.0,106.0,41.0,155.0
female,33,163.0,62.0,17.0,92.0,40.5,80.0
female,76,172.0,76.0,21.0,105.0,40.3,140.0
male,22,177.0,77.0,7.0,87.0,39.3,19.0
male,65,189.0,98.0,27.0,125.0,40.9,295.0
male,26,190.0,88.0,14.0,95.0,39.7,60.0
male,43,192.0,100.0,16.0,100.0,40.5,98.0
female,64,159.0,59.0,29.0,112.0,41.3,215.0
male,24,190.0,89.0,27.0,103.0,40.9,147.0
female,59,164.0,61.0,20.0,100.0,40.3,120.0
male,28,184.0,79.0,16.0,93.0,40.1,63.0
male,20,175.0,73.0,15.0,98.0,40.7,62.0
female,29,177.0,68.0,26.0,101.0,40.8,143.0
female,35,164.0,63.0,26.0,110.0,40.5,173.0
male,63,184.0,84.0,27.0,111.0,40.6,227.0
female,33,173.0,63.0,3.0,82.0,38.7,11.0
male,73,185.0,83.0,1.0,76.0,37.7,4.0
male,45,191.0,99.0,14.0,96.0,40.0,79.0
male,23,196.0,90.0,14.0,93.0,40.3,55.0
female,50,154.0,55.0,11.0,90.0,40.0,54.0
male,40,179.0,76.0,5.0,85.0,39.4,16.0
female,61,164.0,62.0,13.0,95.0,40.1,72.0
female,63,172.0,70.0,3.0,85.0,38.6,13.0
female,22,168.0,63.0,26.0,100.0,40.9,139.0
female,24,152.0,52.0,10.0,83.0,40.1,37.0
male,29,195.0,96.0,19.0,95.0,40.3,88.0
male,29,183.0,87.0,4.0,78.0,38.6,7.0
female,27,167.0,60.0,28.0,101.0,40.9,156.0
male,41,197.0,102.0,24.0,108.0,40.2,175.0
female,53,174.0,66.0,22.0,105.0,40.6,140.0
female,25,149.0,54.0,11.0,95.0,39.7,55.0
male,33,181.0,79.0,1.0,85.0,37.9,3.0
female,27,181.0,73.0,20.0,94.0,40.5,93.0
male,51,171.0,76.0,6.0,89.0,39.2,26.0
female,27,163.0,56.0,9.0,87.0,39.7,37.0
male,21,188.0,93.0,22.0,97.0,40.8,99.0
male,58,186.0,90.0,20.0,103.0,40.6,142.0
male,29,192.0,88.0,29.0,106.0,40.9,177.0
female,74,172.0,73.0,8.0,89.0,39.7,40.0
female,24,169.0,66.0,7.0,85.0,39.6,26.0
female,40,172.0,59.0,8.0,83.0,39.3,31.0
female,47,151.0,55.0,20.0,101.0,40.7,120.0
male,35,198.0,103.0,5.0,90.0,39.0,22.0
male,57,187.0,86.0,20.0,100.0,40.0,130.0
male,71,193.0,90.0,20.0,100.0,40.6,146.0
female,34,176.0,76.0,18.0,95.0,40.3,87.0
male,52,173.0,77.0,14.0,88.0,40.4,60.0
male,21,181.0,77.0,2.0,84.0,38.4,4.0
female,34,161.0,64.0,12.0,87.0,39.9,50.0
female,49,172.0,71.0,13.0,91.0,39.9,62.0
male,26,174.0,73.0,27.0,108.0,40.5,161.0
female,24,152.0,53.0,12.0,93.0,40.2,57.0
male,67,174.0,74.0,12.0,92.0,40.0,66.0
male,23,196.0,96.0,16.0,92.0,40.3,62.0
male,32,187.0,90.0,12.0,89.0,40.2,45.0
female,21,161.0,55.0,25.0,103.0,40.7,144.0
female,25,185.0,85.0,20.0,104.0,40.6,110.0
male,29,167.0,71.0,16.0,86.0,40.4,44.0
female,33,166.0,65.0,4.0,84.0,38.6,15.0
female,23,172.0,69.0,24.0,103.0,40.8,134.0
male,24,176.0,78.0,27.0,109.0,40.7,165.0
female,27,157.0,57.0,8.0,101.0,39.6,45.0
male,64,194.0,97.0,20.0,101.0,40.4,145.0
male,52,197.0,99.0,5.0,79.0,39.2,17.0
female,34,180.0,79.0,16.0,92.0,40.1,72.0
male,65,176.0,84.0,26.0,110.0,40.7,218.0
male,73,183.0,88.0,25.0,99.0,40.6,179.0
female,37,173.0,74.0,15.0,83.0,40.3,55.0
female,34,155.0,55.0,28.0,108.0,40.9,182.0
male,26,191.0,96.0,8.0,92.0,39.7,32.0
female,30,169.0,62.0,13.0,93.0,40.2,62.0
male,27,185.0,85.0,18.0,106.0,39.8,107.0
female,22,165.0,64.0,15.0,93.0,40.3,69.0
female,42,173.0,66.0,2.0,84.0,38.5,8.0
male,71,179.0,81.0,14.0,101.0,40.1,101.0
male,46,203.0,110.0,9.0,91.0,39.7,46.0
male,65,187.0,98.0,29.0,108.0,41.3,243.0
male,25,179.0,77.0,29.0,114.0,41.1,200.0
female,73,162.0,66.0,28.0,96.0,40.6,162.0
female,53,167.0,63.0,2.0,74.0,38.1,6.0
male,31,180.0,79.0,25.0,102.0,40.8,135.0
female,21,169.0,64.0,12.0,90.0,39.9,51.0
male,26,186.0,82.0,2.0,77.0,37.9,3.0
female,42,158.0,59.0,27.0,103.0,40.9,164.0
male,20,185.0,79.0,19.0,98.0,40.5,81.0
male,65,183.0,82.0,11.0,87.0,39.6,53.0
male,53,165.0,71.0,20.0,96.0,40.9,108.0
male,22,197.0,94.0,25.0,108.0,40.6,155.0
male,38,188.0,85.0,7.0,75.0,39.4,13.0
male,27,198.0,97.0,23.0,100.0,40.7,122.0
male,34,182.0,84.0,23.0,101.0,40.4,127.0
female,41,154.0,56.0,21.0,105.0,40.5,132.0
male,36,182.0,79.0,17.0,96.0,40.5,81.0
male,52,190.0,91.0,26.0,103.0,40.9,178.0
male,21,173.0,72.0,25.0,106.0,40.5,135.0
female,35,167.0,63.0,24.0,100.0,40.7,134.0
female,66,159.0,61.0,27.0,106.0,41.2,183.0
male,49,205.0,101.0,30.0,119.0,40.8,280.0
male,42,182.0,85.0,22.0,94.0,40.7,107.0
female,52,178.0,73.0,20.0,103.0,40.3,121.0
male,53,184.0,83.0,13.0,95.0,39.8,72.0
male,38,180.0,80.0,24.0,98.0,40.8,124.0
male,69,174.0,78.0,25.0,105.0,41.1,192.0
female,25,152.0,49.0,26.0,108.0,40.7,167.0
female,23,170.0,60.0,19.0,100.0,40.4,103.0
female,22,154.0,61.0,13.0,93.0,39.9,60.0
female,41,156.0,61.0,11.0,97.0,39.9,59.0
female,64,169.0,65.0,17.0,94.0,40.3,92.0
female,31,169.0,72.0,9.0,89.0,39.7,38.0
female,34,159.0,57.0,28.0,117.0,40.9,209.0
female,53,155.0,57.0,30.0,106.0,41.1,198.0
female,21,150.0,51.0,21.0,97.0,40.2,108.0
male,33,188.0,95.0,27.0,103.0,40.7,162.0
male,32,162.0,65.0,6.0,91.0,39.3,21.0
male,45,176.0,79.0,6.0,90.0,39.3,26.0
female,73,154.0,57.0,10.0,90.0,39.9,53.0
male,36,176.0,83.0,26.0,101.0,40.8,145.0
female,35,191.0,83.0,26.0,107.0,40.6,157.0
female,46,155.0,57.0,26.0,112.0,40.9,185.0
male,28,194.0,86.0,19.0,103.0,40.3,106.0
male,66,192.0,86.0,1.0,83.0,37.7,4.0
female,50,159.0,59.0,22.0,94.0,40.6,115.0
female,33,171.0,70.0,10.0,92.0,39.8,46.0
male,26,173.0,77.0,23.0,103.0,40.2,121.0
female,28,158.0,55.0,19.0,101.0,40.5,108.0
male,55,198.0,104.0,18.0,103.0,40.0,131.0
male,38,190.0,94.0,13.0,90.0,40.0,55.0
male,56,174.0,78.0,4.0,83.0,38.5,15.0
female,72,160.0,62.0,11.0,94.0,39.8,62.0
male,56,181.0,84.0,25.0,106.0,40.9,183.0
male,59,189.0,85.0,22.0,104.0,40.5,158.0
female,75,176.0,73.0,13.0,95.0,40.3,73.0
male,38,173.0,74.0,15.0,94.0,40.0,67.0
female,22,172.0,65.0,8.0,83.0,39.6,28.0
female,33,167.0,64.0,3.0,78.0,39.0,9.0
female,57,160.0,59.0,18.0,98.0,40.6,104.0
male,61,168.0,76.0,27.0,113.0,40.7,228.0
male,57,210.0,122.0,5.0,80.0,39.2,21.0
male,22,177.0,82.0,16.0,97.0,40.0,69.0
male,51,193.0,91.0,15.0,104.0,40.4,104.0
male,33,174.0,74.0,24.0,111.0,40.9,162.0
female,43,166.0,69.0,15.0,96.0,40.0,78.0
female,60,152.0,57.0,6.0,84.0,39.3,26.0
male,22,171.0,79.0,20.0,107.0,40.3,115.0
female,50,154.0,54.0,26.0,97.0,41.0,147.0
male,27,187.0,88.0,10.0,90.0,40.0,36.0
female,65,178.0,73.0,17.0,91.0,40.2,85.0
male,65,197.0,102.0,13.0,83.0,40.1,61.0
male,27,177.0,75.0,19.0,101.0,40.0,95.0
female,36,169.0,66.0,23.0,104.0,40.9,137.0
female,39,165.0,62.0,28.0,107.0,40.7,179.0
male,29,189.0,96.0,4.0,83.0,38.6,11.0
male,37,197.0,100.0,5.0,87.0,39.1,19.0
female,33,159.0,60.0,25.0,104.0,40.8,150.0
female,38,151.0,52.0,23.0,98.0,40.8,128.0
male,78,181.0,85.0,29.0,107.0,40.6,248.0
male,70,181.0,89.0,6.0,90.0,39.3,34.0
male,47,190.0,89.0,24.0,104.0,40.7,161.0
male,29,188.0,91.0,10.0,89.0,39.9,36.0
female,29,150.0,48.0,11.0,102.0,40.0,65.0
female,21,170.0,68.0,27.0,109.0,40.9,168.0
male,53,191.0,91.0,17.0,92.0,40.5,89.0
female,40,161.0,59.0,22.0,96.0,40.7,116.0
male,22,188.0,80.0,11.0,86.0,40.1,28.0
female,32,167.0,73.0,6.0,88.0,38.8,25.0
female,21,171.0,66.0,16.0,97.0,40.2,79.0
female,60,173.0,71.0,14.0,93.0,40.1,72.0
male,56,165.0,74.0,25.0,93.0,40.8,129.0
female,54,153.0,51.0,8.0,87.0,39.5,37.0
female,77,160.0,63.0,9.0,98.0,39.6,55.0
male,37,191.0,90.0,12.0,98.0,39.7,64.0
male,64,199.0,104.0,6.0,88.0,39.6,33.0
male,41,179.0,84.0,19.0,103.0,40.6,117.0
male,60,173.0,82.0,2.0,81.0,37.7,7.0
male,38,192.0,90.0,25.0,101.0,41.0,146.0
female,49,174.0,72.0,20.0,100.0,40.6,114.0
male,22,188.0,92.0,11.0,96.0,39.6,48.0
male,40,197.0,102.0,19.0,99.0,40.7,112.0
male,38,186.0,81.0,2.0,84.0,38.0,6.0
male,47,183.0,91.0,20.0,94.0,40.5,105.0
female,53,168.0,64.0,6.0,89.0,39.7,28.0
male,37,178.0,81.0,28.0,112.0,40.8,203.0
female,48,180.0,75.0,27.0,99.0,40.3,149.0
female,54,153.0,52.0,9.0,92.0,39.9,47.0
male,44,188.0,88.0,24.0,106.0,40.7,164.0
female,44,172.0,68.0,25.0,106.0,40.8,157.0
female,32,171.0,73.0,29.0,104.0,40.7,168.0
male,33,193.0,98.0,2.0,77.0,38.1,4.0
female,47,158.0,57.0,2.0,79.0,38.3,7.0
female,32,176.0,70.0,24.0,101.0,40.6,133.0
female,52,172.0,72.0,11.0,98.0,39.9,61.0
female,47,163.0,62.0,25.0,99.0,40.3,142.0
male,20,183.0,84.0,15.0,92.0,40.3,52.0
female,40,168.0,66.0,6.0,82.0,39.0,22.0
female,35,171.0,66.0,25.0,108.0,40.5,160.0
male,29,184.0,90.0,27.0,105.0,40.6,162.0
male,59,188.0,98.0,13.0,96.0,40.4,81.0
male,28,174.0,73.0,28.0,104.0,40.9,152.0
male,70,189.0,96.0,24.0,113.0,40.9,224.0
male,52,183.0,84.0,18.0,100.0,40.4,112.0
female,40,178.0,75.0,24.0,108.0,40.8,152.0
male,29,185.0,86.0,23.0,106.0,40.7,140.0
female,40,162.0,63.0,29.0,116.0,40.9,214.0
male,53,194.0,90.0,24.0,108.0,40.8,183.0
female,79,161.0,67.0,9.0,89.0,39.8,46.0
male,26,182.0,85.0,3.0,84.0,38.8,8.0
female,31,164.0,57.0,22.0,109.0,40.7,144.0
female,21,165.0,61.0,3.0,84.0,38.7,11.0
female,39,152.0,57.0,22.0,102.0,40.5,131.0
female,21,174.0,66.0,16.0,104.0,40.3,91.0
female,48,159.0,59.0,5.0,87.0,39.3,22.0
male,20,171.0,69.0,12.0,100.0,40.1,52.0
male,56,183.0,86.0,19.0,103.0,40.3,131.0
female,46,148.0,51.0,14.0,99.0,40.1,81.0
female,76,171.0,66.0,6.0,98.0,39.3,36.0
female,77,184.0,81.0,27.0,105.0,40.8,178.0
female,48,171.0,70.0,13.0,95.0,40.4,67.0
female,71,176.0,72.0,6.0,92.0,39.3,31.0
male,33,171.0,70.0,18.0,97.0,40.3,82.0
female,40,156.0,55.0,26.0,105.0,40.6,164.0
male,56,182.0,85.0,6.0,96.0,39.2,35.0
female,35,157.0,61.0,11.0,84.0,39.8,43.0
male,76,172.0,75.0,4.0,76.0,38.9,14.0
male,28,194.0,95.0,29.0,106.0,40.8,180.0
male,23,172.0,78.0,20.0,97.0,40.3,85.0
female,36,175.0,70.0,5.0,92.0,39.0,23.0
female,26,144.0,52.0,11.0,96.0,39.8,56.0
female,54,159.0,60.0,19.0,104.0,40.6,121.0
male,55,189.0,93.0,14.0,98.0,40.2,88.0
male,49,165.0,70.0,26.0,99.0,40.7,146.0
female,39,165.0,65.0,19.0,106.0,40.4,119.0
female,37,169.0,68.0,26.0,110.0,40.8,172.0
female,73,165.0,66.0,10.0,92.0,40.0,53.0
female,48,169.0,69.0,7.0,88.0,39.3,31.0
male,21,197.0,98.0,18.0,102.0,39.8,96.0
female,24,168.0,61.0,19.0,103.0,40.3,109.0
female,52,166.0,63.0,13.0,102.0,40.2,79.0
female,33,155.0,58.0,19.0,108.0,41.0,123.0
